,ID_PAQUETE,CATEGORIA_ASIGNADA,ALTO,ANCHO,LARGO,PESO_ASIGNADO,TIPO_MANIPULACION,LUGAR_PROCEDENCIA,TEMPERATURA_ALMACENAMIENTO,PROTOCOLO,LUGAR_PROCEDENCIA_WOE,TIPO_MANIPULACION_NUM,TEMPERATURA_ALMACENAMIENTO_NUM,PROTOCOLO_TARGET
4702,4703,pequeño,11.58,15.41,16.33,3.815557364033357,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4703,4704,mediano,36.61,36.49,35.92,26.222231709132625,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4704,4705,pequeño,11.33,9.34,19.29,4.189839508880177,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4705,4706,pequeño,12.34,16.13,17.53,2.812505404590632,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4706,4707,pequeño,11.23,11.79,20.29,3.1632048690042733,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4707,4708,mediano,36.2,38.31,33.12,20.70211290509685,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4708,4709,pequeño,14.07,18.02,17.99,4.997002498716933,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
4709,4710,pequeño,11.99,21.24,16.75,6.931246168936734,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
4710,4711,pequeño,13.83,11.64,17.39,5.644845639641846,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4711,4712,pequeño,9.84,14.41,17.89,0.1,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
4712,4713,pequeño,13.41,18.3,16.93,6.461532643436528,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4713,4714,mediano,34.68,35.14,38.37,20.49333993600899,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4714,4715,grande,70.34,52.18,63.25,77.94356684100528,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4715,4716,mediano,35.41,33.62,40.82,21.11238750322922,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4716,4717,grande,76.86,61.06,71.0,59.42910715042126,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4717,4718,mediano,37.36,31.97,46.21,12.961417880103705,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
4718,4719,pequeño,14.29,13.62,13.95,1.1954062585505714,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
4719,4720,mediano,37.64,41.43,49.19,15.336644850591917,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4720,4721,mediano,37.82,38.04,36.21,24.698185391500687,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4721,4722,mediano,37.37,35.73,40.05,20.766654347485492,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4722,4723,pequeño,11.34,13.23,18.16,6.3725681053297,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4723,4724,mediano,38.18,30.38,42.72,20.557989655545196,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4724,4725,pequeño,14.01,17.22,16.65,4.317332201897237,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4725,4726,mediano,37.76,37.32,38.87,17.034054787202518,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
4726,4727,pequeño,11.47,15.1,18.8,4.599512516983596,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4727,4728,pequeño,14.31,13.52,17.04,3.3711219997987456,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
4728,4729,mediano,38.38,33.88,42.23,27.411617165541337,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
4729,4730,mediano,37.79,33.65,40.36,16.23352762570432,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
4730,4731,mediano,35.61,35.86,32.12,20.56927120478631,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
4731,4732,mediano,36.23,35.41,44.59,22.267702797508786,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
4732,4733,mediano,36.31,33.87,39.04,22.45713910314042,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4733,4734,pequeño,11.03,15.44,16.79,4.620821615705377,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4734,4735,mediano,40.09,36.51,44.55,30.0,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
4735,4736,mediano,36.09,30.33,44.39,18.118362117352007,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
4736,4737,pequeño,14.69,11.98,16.11,6.625246966115016,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4737,4738,mediano,38.33,36.98,45.47,11.208184582108588,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4738,4739,pequeño,11.73,15.85,16.53,7.894848057943827,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
4739,4740,pequeño,10.44,13.31,14.46,9.949922222997511,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
4740,4741,grande,60.25,57.25,80.24,58.8908071508867,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
4741,4742,pequeño,14.72,16.1,18.9,8.232580207054053,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4742,4743,mediano,35.61,35.46,34.71,23.879566427543008,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
4743,4744,pequeño,14.79,13.53,18.05,9.148372032495573,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
4744,4745,pequeño,12.61,15.01,18.18,2.485899138689797,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4745,4746,mediano,38.48,41.54,34.09,17.9714288991697,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
4746,4747,pequeño,13.69,13.97,17.66,3.9108699362199997,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4747,4748,mediano,36.59,33.68,33.8,24.31474925117893,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
4748,4749,pequeño,13.49,15.37,18.82,10.0,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4749,4750,mediano,36.74,35.52,40.24,22.666547758304027,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4750,4751,grande,76.77,53.35,70.63,96.46806945525664,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4751,4752,mediano,36.72,37.46,40.61,23.028952890820502,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
4752,4753,mediano,38.49,36.42,42.18,22.02036164813433,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4753,4754,pequeño,11.58,15.82,16.03,2.440013822849473,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4754,4755,pequeño,13.32,19.37,16.79,8.126479250115755,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4755,4756,pequeño,11.45,12.36,14.69,2.7105578954215037,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4756,4757,pequeño,13.34,11.31,17.43,7.014110186559067,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4757,4758,mediano,38.06,32.17,46.82,11.007459832042768,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4758,4759,pequeño,12.97,16.54,17.13,6.209849677813611,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4759,4760,pequeño,10.92,17.27,20.02,7.259416462899496,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4760,4761,mediano,38.57,40.49,43.43,17.735330364206163,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4761,4762,pequeño,13.24,20.05,17.93,4.656018043807466,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4762,4763,pequeño,11.6,16.99,14.64,10.0,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4763,4764,pequeño,13.56,14.85,19.54,2.1409179111388763,fragil,B,refrigerado,Protocolo_2,0.04923211956638846,0,0,0
4764,4765,pequeño,11.01,17.29,16.34,4.312037330857192,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4765,4766,pequeño,12.65,15.44,15.91,8.216612592679263,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4766,4767,mediano,37.68,33.68,46.89,19.566953077232732,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4767,4768,mediano,39.26,33.81,48.82,20.608540327200885,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4768,4769,mediano,38.6,37.52,40.84,22.71988119290463,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
4769,4770,grande,67.75,65.72,63.26,80.36701855313058,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4770,4771,pequeño,10.49,14.52,16.61,2.7458455967555646,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4771,4772,pequeño,14.93,13.97,16.07,5.32125649270017,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
4772,4773,pequeño,12.38,14.69,17.67,7.849738000245194,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4773,4774,grande,76.27,56.28,66.34,54.555520275009435,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4774,4775,pequeño,13.99,13.15,16.85,5.968442495154729,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4775,4776,mediano,37.87,38.11,39.71,18.642701123473532,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
4776,4777,mediano,38.09,34.15,39.38,18.953610512060237,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
4777,4778,pequeño,11.03,12.91,19.11,7.84213752293533,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
4778,4779,mediano,36.96,36.85,36.84,10.556569046703691,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4779,4780,pequeño,12.57,13.96,15.65,2.6140503137327675,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4780,4781,pequeño,12.91,14.39,18.05,0.1,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4781,4782,mediano,37.28,34.65,39.19,19.0665964284884,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4782,4783,mediano,36.21,34.95,36.15,20.018573246005502,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
4783,4784,mediano,34.5,34.71,36.8,23.885543503091625,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4784,4785,mediano,38.5,33.56,37.86,11.50164526171135,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4785,4786,mediano,37.5,38.0,40.85,25.534498821494196,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
4786,4787,pequeño,11.19,15.83,16.17,3.222459281936361,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4787,4788,mediano,38.15,40.27,47.27,18.096131589849282,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4788,4789,pequeño,10.9,11.01,18.51,4.50953358503082,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
4789,4790,grande,89.05,63.79,69.27,89.2708852945409,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4790,4791,pequeño,9.79,15.29,19.02,5.691066434521656,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
4791,4792,pequeño,12.3,16.28,20.83,3.2618553325389987,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
4792,4793,pequeño,12.03,18.36,17.96,5.338760832039223,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4793,4794,grande,72.67,60.16,75.53,54.81471629026097,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4794,4795,mediano,36.86,35.04,41.54,19.082293352270728,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4795,4796,pequeño,13.15,11.37,18.73,9.913731989844722,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4796,4797,pequeño,13.03,16.25,16.52,4.724480606097957,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4797,4798,pequeño,12.13,12.54,18.78,7.898272505090681,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4798,4799,pequeño,12.68,11.94,19.31,1.2957021872222132,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4799,4800,pequeño,14.07,19.14,20.1,5.198572582435716,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
4800,4801,pequeño,13.37,12.65,19.27,3.2419533067893584,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4801,4802,pequeño,10.29,14.37,17.86,1.4311298478087027,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
4802,4803,pequeño,13.83,13.6,18.6,8.957752732044181,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4803,4804,pequeño,11.13,15.64,14.96,1.2742713322131314,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
4804,4805,mediano,38.07,37.18,39.05,23.957373284487186,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4805,4806,mediano,37.8,33.18,41.98,15.338990249377318,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
4806,4807,mediano,38.42,34.23,40.75,15.425509811922874,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
4807,4808,pequeño,11.54,16.99,19.99,10.0,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
4808,4809,pequeño,12.07,11.54,18.62,4.705078220400509,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4809,4810,pequeño,13.47,15.74,16.83,0.1,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4810,4811,mediano,37.41,30.73,39.53,18.11445825545579,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4811,4812,pequeño,11.09,16.78,18.21,2.8974227618343162,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4812,4813,pequeño,13.52,14.3,16.34,4.334182224642585,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4813,4814,mediano,36.32,37.11,42.89,23.84830004254004,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4814,4815,pequeño,13.08,13.38,17.28,0.1,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4815,4816,pequeño,15.18,12.38,14.68,6.4840659442710145,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4816,4817,mediano,36.08,35.6,50.0,22.95225774579611,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4817,4818,mediano,36.89,39.79,32.68,13.463298109702468,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4818,4819,mediano,36.82,34.75,30.1,26.891490600272622,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4819,4820,pequeño,13.96,13.27,16.32,8.121677493393944,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4820,4821,pequeño,11.76,15.68,17.1,0.1,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4821,4822,grande,86.28,56.63,73.36,98.29618878656942,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4822,4823,grande,61.63,65.35,75.92,67.04240842033276,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4823,4824,pequeño,13.55,18.29,17.27,10.0,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
4824,4825,mediano,37.97,37.48,37.73,24.256283612352128,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4825,4826,pequeño,13.36,16.91,19.27,6.541807102481815,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4826,4827,mediano,34.15,31.02,42.06,19.062114789071266,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4827,4828,pequeño,9.59,12.99,19.05,9.679600186361252,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
4828,4829,mediano,38.3,41.47,44.7,28.30969459035285,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4829,4830,grande,54.78,55.71,66.09,57.299851129945,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
4830,4831,pequeño,12.03,13.84,18.76,7.1644176078393595,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4831,4832,mediano,38.04,37.49,40.79,27.053285983018334,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4832,4833,pequeño,10.81,12.49,15.44,4.841306115506532,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4833,4834,mediano,39.9,39.82,41.61,20.93602245916628,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4834,4835,mediano,35.34,35.74,37.21,20.496193308712687,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
4835,4836,mediano,37.24,35.95,36.38,19.30170640039135,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4836,4837,pequeño,12.89,15.14,15.67,5.19009302394154,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4837,4838,pequeño,14.71,15.53,18.58,2.2649653912858763,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4838,4839,pequeño,16.41,15.83,17.82,4.354351328853091,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4839,4840,grande,65.37,58.02,57.73,30.1,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4840,4841,grande,101.26,57.53,77.45,80.35074348190575,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
4841,4842,pequeño,11.94,13.98,14.5,6.502486768161183,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
4842,4843,pequeño,11.29,15.24,17.88,4.16365627345072,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
4843,4844,mediano,37.38,30.1,41.47,16.63975099601298,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4844,4845,mediano,41.32,34.56,35.03,25.78595208469612,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4845,4846,pequeño,12.56,11.12,18.49,6.642184833085198,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4846,4847,pequeño,13.15,9.36,19.1,0.5425036725124794,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4847,4848,pequeño,15.88,16.13,17.48,2.095443938815632,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4848,4849,grande,91.73,62.56,71.34,100.0,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4849,4850,pequeño,11.11,16.29,18.19,6.080436244271899,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
4850,4851,pequeño,13.63,17.31,18.34,6.386392538108558,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
4851,4852,mediano,35.89,33.02,41.52,21.886339560089016,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4852,4853,mediano,36.8,32.24,50.0,14.47640582443449,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4853,4854,pequeño,12.38,13.26,18.04,8.573515748751918,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4854,4855,pequeño,11.97,20.55,17.37,4.314725551953451,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4855,4856,mediano,40.38,35.57,42.92,18.451418546306943,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4856,4857,pequeño,13.73,13.19,16.29,5.5228027179428585,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
4857,4858,pequeño,12.87,12.81,17.65,2.506133224305565,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4858,4859,pequeño,13.17,21.01,15.82,5.184118508997581,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
4859,4860,pequeño,12.66,18.25,16.39,7.187003365158683,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
4860,4861,mediano,40.96,32.82,31.87,10.66385898084724,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4861,4862,pequeño,10.82,16.29,17.76,2.235377787222403,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4862,4863,pequeño,13.16,14.16,20.56,6.446722429208233,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
4863,4864,mediano,37.94,30.1,40.47,24.765583959288634,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4864,4865,grande,77.52,56.39,77.76,76.45227290094888,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4865,4866,pequeño,14.92,11.97,18.36,2.95897798186213,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
4866,4867,pequeño,8.05,16.06,17.57,8.589834117242722,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
4867,4868,mediano,34.31,34.85,44.3,16.41917504263329,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
4868,4869,mediano,36.75,34.04,38.74,24.20113078435837,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4869,4870,mediano,36.21,31.63,38.21,19.50292157020918,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
4870,4871,pequeño,13.42,14.35,18.29,4.011462584714235,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
4871,4872,grande,63.54,64.81,70.47,71.8425117873528,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4872,4873,mediano,36.91,30.58,38.46,26.808412698270498,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
4873,4874,pequeño,12.43,15.69,20.69,5.233381786412059,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
4874,4875,pequeño,14.21,14.1,16.79,2.274771024562699,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
4875,4876,mediano,38.12,36.45,38.49,25.385690989863864,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4876,4877,pequeño,9.77,14.56,19.08,1.815222308390891,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
4877,4878,mediano,39.13,32.77,50.0,17.3571090340029,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
4878,4879,pequeño,15.26,10.59,20.18,6.671951601675927,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
4879,4880,pequeño,14.78,12.3,17.7,0.11273595911536294,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
4880,4881,pequeño,16.83,14.7,19.25,4.277673507569848,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
4881,4882,pequeño,11.53,15.02,17.36,8.869623706488092,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4882,4883,pequeño,11.92,17.21,15.65,10.0,normal,D,ambiente,Protocolo_2,-0.009581505147896952,1,1,0
4883,4884,mediano,38.36,34.41,30.1,22.226429560443812,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
4884,4885,mediano,36.0,36.85,46.57,23.48725662236062,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4885,4886,grande,57.83,58.26,63.68,47.85304096811695,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4886,4887,mediano,33.22,34.41,39.64,12.413379236633968,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
4887,4888,grande,94.28,57.33,65.17,81.77629959650673,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
4888,4889,pequeño,12.7,19.27,16.88,1.5808686149276339,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
4889,4890,mediano,38.35,35.63,37.3,26.922964079040604,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
4890,4891,mediano,36.18,30.1,41.98,22.850908909368187,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4891,4892,mediano,36.43,36.26,40.3,18.747051780181632,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
4892,4893,grande,64.46,50.1,73.26,59.67044372098169,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
4893,4894,pequeño,14.06,19.39,15.3,4.41885106320984,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
